Insee,Code_postal,Ville,Sécurité,Éducation,Sport / Loisir,Environnement,Vie pratique,pouce_positif,pouce_negatif,commentaire,date,auteur
35331,35160,Talensac,5,5,3,5,3,0,0,"Petit village très beau , accueillant, dans un calme absolue et une vie sociale du village très sympas, avec tout les ans des courses de moto-cross sur terrain naturel qui attire tout personnes du village ",27/07/2021,Romain
35331,35160,Talensac,4,4,3,3,4,0,0,J'adooooore ma ville pour son architecture et sa culture,01/05/2017,Gwenaelle35
5170,05130,Tallard,4,5,3,5,5,0,19,Un endroit très convivial et chaleureux. Tout est à proximité ! Les beaux paysages !!! la montagne ça nous gagne,23/09/2021,Julien 
13108,13150,Tarascon,0,2,2,1,3,8,0,"Ville sale très mal fréquenté, incivilité a répétition. Désagréable de si promener et surtout d'y vivre passé votre chemin!!",27/10/2020,Ta13
13108,13150,Tarascon,1,3,2,1,2,0,0,"Quelques vestiges, un chateau et voila c est bon on s'casse comme disait Coluche y'a pas d'raison de rester là que pour ça",25/01/2022,SEB
13108,13150,Tarascon,2,2,3,2,2,0,0,"De passage à Tarascon, je n'y retournerai jamais. Impossible de trouver un restaurant ouvert le soir. Centre historique vide. Mal fréquenté, on  e peut pas s'y promener et se sentir en sécurité. Trop trop déçue.",19/01/2022,Mitch
13108,13150,Tarascon,3,2,4,3,3,0,0,Une petite ville dortoir. Des efforts sont faits mais manque encore d'attractivité notamment en terme de médecine,30/10/2021,maeva
13108,13150,Tarascon,0,2,3,2,2,0,0,"Aucune sécurité dans la ville , importants trafics, une ville de ksos le lycée contrairement au collège (désastreux) est bien un bon niveau et la gare est plutôt pratique ",22/09/2021,Habitante de trsc
13108,13150,Tarascon,2,3,5,3,4,0,0,"Beaucoup de gens squate dans les rues, mais je n'ai jamais été emmerdé",17/09/2021,mili
13108,13150,Tarascon,0,0,0,0,0,4,0,QUE C EST TRISTE CETTE AMBIANCE TROP DU SUD CHACUN POUR SOIT ET TOUJOURS CETTE CONVIVIALITEE  QUE L ON CONNAIS PAS ICI . LE SOURIRE N EST PAS ORIGINAIRE DU SUD ,27/02/2021,JOSE 
13108,13150,Tarascon,0,1,2,0,2,3,0,"Ici c'est la sinistrose. Peu de choses à faire, beaucoup de chômage de misère sociale. La ville est très sale et les incivilités sont en augmentation.",11/09/2020,Sstr
13108,13150,Tarascon,4,4,4,4,3,0,4,Petite ville agréable cosmopolite. Mairie à l'écoute des demandes. Il fait bon y vivre. Seul point négatif désert médical comme beaucoup de villes en France. ,22/01/2020,Blandine 
13108,13150,Tarascon,1,3,3,1,0,4,1,"La ville la plus pauvre du département, ville extrêmement sale avec des rue qui sente l'urine avec des gens irrespectueux et les jeunes font pareil, mais c'est pas le pire parlons pas de la ""cité"" (trafic de drogue, agression sur les agent de police,règlement de compte incroyable etc. Plus de police qui tourne = vol , agression , dégradation des toilettes publiques que les jeunes font brûler ou casse fin cette ville et un desartre ",06/10/2019,Futiu
13108,13150,Tarascon,1,1,1,1,1,4,1,Petit à petit la ville meurt surtout le centre ancien je ne vois pas de point positif malheureusement,10/03/2018,Jmrpcc
3277,03140,Target,4,4,4,4,3,0,0,"Bonjour,j'habite en campagne,il y a un petit commerce,une poste,un stade avec terrain de jeux ,une salle de fête ,donc rien de négatifs .",17/03/2019,Carolef
19265,19170,Tarnac,3,2,2,5,3,7,0,"Tarnac est une des plus belles communes de Corrèze de par ses paysages, son église, son château, sa fontaine et le souvenir de l'actrice Jeanne Moreau qui y séjourna le temps du tournage d'un film, de par son restaurant  l'hôtel des voyageurs qui à lui seul vaut de s'y arrêter et qui fait honneur à la gastronomie française.",16/05/2021,Toinou19
40312,40220,Tarnos,4,4,4,1,3,2,1,"Ville qui essaye de se démarquer des autres villes par une architecture cubique , des immeubles en bord de nationale.",19/09/2021,klm40
40312,40220,Tarnos,4,4,4,4,4,0,0,Petite ville calme où il fait bon vivre,11/02/2022,laura
40312,40220,Tarnos,4,4,4,4,3,0,0,"VIlle tres agreable a vivre malgé la nationale qui la coupe de part en part,  à 5 mn des plages et des commerçants  tres acceuillants",27/11/2021,Flo
40312,40220,Tarnos,5,4,5,3,5,3,5,"Ville en pleine évolution où il fait très bon vivre. Magnifique plage avec un côté sauvage, un pur plaisir.",24/10/2019,Thierry 
40312,40220,Tarnos,4,4,3,4,4,2,4,"Agréable : la mer n'est pas loin ! Il y a cinéma,  commerce et il fait bon vivre près du pays basque !",30/05/2017,MINUTIE
40312,40220,Tarnos,4,4,4,5,4,0,12,La plus belle ville de france,25/02/2017,Ldiego
42307,42800,Tartaras,5,5,3,4,2,0,0,"Bon environnement et qualité de vie, contact facile, pas assez de commerces et d activités sportives",12/06/2021,Muge42
40313,40400,Tartas,1,4,4,4,2,0,0,"Petite ville de campagne ou il ferait bon vivre si il n'y avait pas quelques problèmes d'insécurité, souvent du aux mêmes personnes",06/02/2021,dududu40
40313,40400,Tartas,2,3,4,3,4,0,0,C'est une petite ville ou l'on trouve ce que l'on a besoin mais le problème reste la violence et les agressions dans la ville,10/04/2017,Lilou1507777
17439,17170,Taugon,4,4,1,5,3,1,0,"Au coeur du marais poitevin,  village très calme et agréable avec une petite supérette et une rivière,  à 30 kilometres de la Rochelle,  40 de l ile de ré,  ",16/03/2021,manue
29279,29670,Taulé,3,5,4,5,4,0,0,Positif : Petite ville chaleureuse à 10km de la mer,23/02/2022,Samuel
29279,29670,Taulé,5,3,5,4,3,0,0,"Calme reposant sécurisé .  bcp d accueil enfance' club sportif, choix écoles . Proche ville et plage. Accès rapide aux grands axes routiers.",03/11/2017,MaevaLS
26348,26770,Taulignan,4,4,3,4,4,1,0,"Très bon petit village médiéval avec tout commerce avec pharmacie ,poste ,docteur,café,kiné,musé de la soie,ets",31/08/2021,Chantanl
26348,26770,Taulignan,4,4,4,4,4,0,0,TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... TRANQUILLE... ,15/01/2022,RENAUDESTJAMES
33525,33710,Tauriac,5,5,2,4,2,0,0,"Au calme, peut être un peu trop ! Je manque d’activité de loisir. Il faudrait des structures de jeux pour les adolescents. Les magasins sont presque tous absents.",11/02/2022,Laure
33525,33710,Tauriac,3,4,3,4,3,0,0,"Ma ville à une histoire et la conserve très bien ,c'est une bulle d'oxygène !. manque d'animation pour les ados",21/03/2020,Clau
39526,39500,Tavaux,4,2,3,3,3,0,0,Petite ville calme. Possédant des industries de pointes et un aéroport. A une heure de la montagne.,18/06/2021,Caramelmou
39526,39500,Tavaux,4,3,3,3,3,0,1,Loin des grandes agglomérations. Juste pour être au calme. Petite ville industrielle à la population vieillissante.,11/04/2020,Caramelmou
39526,39500,Tavaux,4,3,1,3,2,0,1,"ça manque d'activités organisées par et pour les ""jeunes"" célibataires autour de la trentaine (entre 23 et 40 ans).",10/06/2018,Daubi
45317,45190,Tavers,5,4,2,4,3,0,0,"Village très agréable où il fait bon vivre, traversé par le Lien et bordé par la Loire et ses célèbres eaux bleues. Très bonne école. Zone d'activité avec multitude de commerces, bien pratique. A l'entrée de Beaugency où l'on trouve toutes les activités sportives et culturelles, collège et Lycée. ",24/10/2018,Valentin
45317,45190,Tavers,4,3,0,4,3,0,0,Agréable à vivre. Tous commerces mais pas ou peu de transport et désert médical.  Les eaux bleues sont à voir absolument.,20/05/2020,Morin
44202,44440,Teillé,4,3,3,4,3,0,0,Une ville très charmante et de beaux paysages. Endroit très calme comme j'aime avec tout ce qu'il faut dans les alentours (commerces...),30/12/2019,Chloelau
43244,43190,Tence,4,4,4,2,3,0,0,Les municipalités successives n ont pas su magnifier ce village qui avait un patrimoine architectural important.  Tence depuis 2019 a une zone industrielle construite à chaque entrée. Quel gâchis !,29/12/2020,Louise43
43244,43190,Tence,1,3,3,0,0,0,0,Village complètement  dénaturé  par des dirigeants  incompétents.,11/11/2020,Ctr
43244,43190,Tence,4,4,3,3,3,1,1,Ont n'y est bien car c'est la campagne il n'y a pas beaucoup de monde mais il y a pas mal de commerce,18/06/2020,Craki
38501,38570,Tencin,5,3,3,5,4,0,0,"Très joli village, doté d'un riche patrimoine,  convivial, mais qui manque de centralité malheureusement ( il faudrait un Marché du dimanche, un café sur la place de l'Eglise....) ; L'ensemble est sur 3 pôles sans relation et il faudrait corriger la voirie pour créer du lien. Il manque aussi un peu d'activités culturelles pour les ados, et surtout, d'une gare... ",11/04/2021,KDG
38501,38570,Tencin,4,3,4,5,5,0,0,"Tencin est une petite bourgade ou il fait bon vivre et ou le secteur n'est pas touché par la délinquance comme Grenoble! Les tencinois sont agréable ,j'ai été responsable d'un petit commerce pendant 7 ans!",21/11/2020,brioche73
18260,18350,Tendron,5,5,4,5,5,0,0,"Habitant a la campagne que positif avec le chant des oiseaux, on peut voir le soleil se coucher ou se lever. Apres niveau sport et loisir je n'en pratique pas.",03/05/2021,adeline
18260,18350,Tendron,4,3,3,4,4,0,0,"Le calme, les.oiseaux qui chantent au petit matin. Toujours prendre sa voiture pour aller quelque part, à la boulangerie etc",03/09/2018,Wauwau
2738,02700,Tergnier,3,3,3,2,2,0,0,"Ville triste désertification des commerces au profit de zones commerciales excentrées inaccessible aux personnes vieillissantes, sans permis...... Manque de médecins, généralistes et spécialistes..... Plus aucune usine, reste uniquement l établissement SNCF. Déplacement nécessaire sans les grandes villes pour les jeunes....",15/07/2017,Ddd02
2738,02700,Tergnier,4,3,2,3,3,0,0,Taille humaine y a tout se dont on a besoin. Base de loisir..bonne ecole musée .. ville ideal pour grandir,02/07/2021,Lolibleu
2738,02700,Tergnier,3,3,4,3,3,0,0,C'est une Ville ou il y a toujours une animation pour qui regarde le programme  mais elle s'éteint par les commerces qui ferment.,06/12/2020,Gigi
28382,28140,Terminiers,5,4,1,1,1,0,0,"écoles maternelle et élémentaire sur place, collège patay",26/05/2021,d
49086,49380,Terranjou,5,4,4,4,4,0,0,"Une ville où il fait bon vivre. des clubs de sport, 2 ecoles, un cabinet médical, une maisond e retraite et un petit hopital. un petit centre ville avec banque, pharmacie et boulangerie. et le marché le samedi matin.",29/04/2018,Anclea
49086,49380,Terranjou,5,5,4,4,4,0,0,"Manque de petits commerces de proximités ,village très calme ou il fait bon vivre,on y trouve pharmacie cabinet médical ",03/10/2021,Sabrina
49086,49380,Terranjou,4,4,4,4,4,0,0,Jeune bien desservi pour nos enfants agréables propres avec des animations pour tous à recommander bien,13/04/2021,Cathy
49086,49380,Terranjou,4,3,3,3,3,0,0,Agréable à vivre,09/01/2017,Anclea
49086,49380,Terranjou,4,4,3,3,4,0,0,"Agréable à vivre, bien située",09/12/2016,Erica Vassel Willay
24547,24120,Terrasson-Lavilledieu,5,5,4,5,5,3,0,"Je me sens en sécurité dans la ville de TERRASSONS LAVILLEDIEU, j'apprécie sa beauté, son calme, son architecture, ses paysages et le jardin imaginaire. Aucun point négatif je recommande cette ville",11/04/2018,Ninick
24547,24120,Terrasson-Lavilledieu,,,,,,0,0,Oui ville tranquille très  propre agréable des 2 roues bruyants malheureusement comme partout beaucoup d espaces verts,21/12/2021,PARISIEN
24547,24120,Terrasson-Lavilledieu,2,2,1,2,2,0,2,Ville vieillissante qui n'évolue pas,30/09/2021,Terrassonnais24
24547,24120,Terrasson-Lavilledieu,4,3,3,4,2,3,0,"Petite ville dans un bel environnement,quelques nuisances sonores comme le BRUIT des échappements trafiqués des mobylettes.",05/05/2018,Nanacoco
24547,24120,Terrasson-Lavilledieu,,,,,,0,0,C est un fléau ca pue et ca fait du bruit c est infernal aux vacances scolaire  j ai préféré m'en aller,21/12/2021,PARISIEN
14684,14250,Tessel,5,0,0,5,3,0,0,C'est une petite ville entourée de verdure et d'une rivière. Apaisant d'y vivre. Les multiples chemins nous permettent de faire de grandes balades le Week end.,15/06/2021,Mathmarc
34309,34820,Teyran,4,4,4,4,4,0,0,Ville propre et jolie cependant pas assez de transport en commun. Ce n'est que question de temps.,17/04/2020,Lila59
17443,17290,Thairé,4,4,3,3,2,0,0,Petit village qui commence à être un peu plus attirant ! Le centre bourg est juste refait mais juste une boulangerie existe !,14/03/2021,Toutoune
41256,41300,Theillay,5,5,3,5,4,0,0,"Notre village est loin de rien. Nous sommes q proximité de Vierzon et Salbris, mais pour les plus gros achats Bourges et Orléans sont à moins d'une heure",01/05/2021,Laetitia 
36220,36800,Thenay,4,4,3,4,2,0,0,Petite ville de province très sympathique,06/04/2019,Ysacat
24550,24210,Thenon,3,1,1,2,2,0,1,Il n'y a pas assez d'animations surtout l'hiver. Petite ville tristounette! Dommage ! Pourtant on y est bien!,14/10/2019,Mado
6138,06590,Théoule-sur-Mer,1,1,0,5,0,0,0,Très beau mes vous n avez rien appart la mer et l esterel. Très bonne ville pour retraité ou bien résidence secondaire.  L hiver et à la limite de la dépression 5 voisins à l année .. ,13/12/2021,Juju
6138,06590,Théoule-sur-Mer,5,5,5,5,4,0,0,"C est un vrai paradis au bord de la Méditerranée, où il y a beaucoup d'espaces naturels protégés comme l'Estérel, la Pointe de l'Aiguille et la mer, bien sûr.",26/10/2021,Belisa06
41258,41140,Thésée,4,4,4,5,3,0,0,Commune rurale  on a une vie tranquille  bien deservie  petits commerce  etc....,11/01/2021,reinemargot
34310,34490,Thézan-lès-Béziers,3,2,3,3,3,0,0,"Une ville en pleine mutation, en recherche d amélioration continue que se soit en terme d hygiène, de sécurité et d équipements.",12/05/2020,Lolo34
30328,30390,Théziers,4,2,3,4,2,0,0,Petit village où il fait bon vivre. ,24/03/2021,....
27629,27230,Thiberville,3,1,1,1,2,0,0,Un gros village sans aucune activité et de plus en plus sale (les services de la voirie ne nettoient jamais les petites rues jonchés de masques et de canettes de bières ... sauf la place de la mairie qui s'offre à la vue des touristes de passage) et pollué par le passage incessant des camions et engins agricoles ... la saleté de la banlieue en pleine campagne.,29/08/2021,Georges de la Jungle
27629,27230,Thiberville,4,3,3,3,3,0,0,Petite ville simple mais sympathique avec commerçants très acceuillants.,17/09/2019,Clem
55505,55840,Thierville-sur-Meuse,4,3,4,4,3,0,0,"C'est une petite ville qui est agréable à  vivre. C'est proche d'une ville moyenne, ni trop petite ni trop grande.",12/02/2021,Delphine 
55505,55840,Thierville-sur-Meuse,4,5,2,4,3,0,0,"Petite commune sympathique, la campagne proche d'une ville moyenne, où il manquerait juste une superette.",09/08/2021,ripley55
55505,55840,Thierville-sur-Meuse,3,3,3,4,4,0,0,"C'est une petite ville, mais qui se trouve à côté d'un centre ville où il y a plein de choses à faire",14/06/2021,Nax
54521,54880,Thil,3,3,2,3,3,0,0,"L'environnement et la végétation sont positifs mais les équipements ne le sont pas assez, c'est négatif.",11/10/2019,Valerie54
25560,25220,Thise,3,4,4,4,4,0,0,Ma ville est très bien Rien à signaler de negatif dans ma ville. sentiment positif d'y vivre. merci pour le jeu.,14/09/2021,Zaza25
28388,28630,Thivars,4,4,4,4,3,2,0,"C'est un petit village avec les magasins qu'ils nous faut, une harmonie de vie que nous propose les petits oiseaux au matin et des habitants qui aiment bien vivre au présent",29/06/2020,Capitaine flam
39530,39240,Thoirette-Coisia,5,5,2,4,5,0,0,Petit village sympa avec maison de la santé pharmacie coiffeur petit supermarché ecole maternelle et primaire. Trop de jeunesse par contre en bas des hlm avec scooter. Très bruyant.,14/10/2020,Marie1234
1419,01710,Thoiry,4,4,4,3,5,0,0,Ma ville et top montagne lac  neige le reve  le negatifs les toursites  qui viennent skier lol non je rigole pas de points negatif la savoie et top,23/05/2018,Viviange73
1420,01140,Thoissey,4,3,3,4,3,0,0,Notre ville est proche de la Saône avec son camping et ses pécheurs et si on traverse son joli pont nous sommes proches du beaujolais.nos commerçants sont souriants et tous ouverts les dimanches matins .notre maire a aménagé tout le centre du village ce qui est très agréable.nous faisons partis d'une communauté des communes ce qui élargi tous nos services et nos loisirs .et bien sur son colysée le roi de la meilleure pizza .,28/07/2021,Nanynana
1420,01140,Thoissey,1,1,2,0,0,1,1,"Une ville très médiocre. Une boucherie sale, des commerçants pas agréable, mauvaise accueil. On se fait insulter sans aucune raison. Un lieux très ennuyant, il y a que des ivrognes, surtout des crados. Mauvaise éducation des jeunes enfants . La prochaine fois que on me frôle avec un vélo. Je le descend et le vélo je le jette dans la Chalaronne. On accuse certaine personnes sans raison. ",22/05/2021,Anonyme
1420,01140,Thoissey,4,3,3,3,2,0,1,Pas assez de stationnement pour accéder aux differents commerces qui ferment les uns après lescautres et trop peu de loisirs.,15/08/2019,Aimer
52490,52300,Thonnance-lès-Joinville,4,2,3,3,2,0,0,"Petit village de campagne. Point positif le calme, point négatif, ya pas grand chose niveau les magazins, il fautt faire 30km. Problemes de médeins et de dentistes",30/09/2019,Karass
52490,52300,Thonnance-lès-Joinville,4,1,1,1,0,0,0,Ville qui se désertifie. En train de mourir à petit feu.,24/04/2017,Lycaon
52491,52230,Thonnance-les-Moulins,4,4,4,4,4,0,0,"Point positif Jolie petite ville, Médiéval.bien agencée.point négatif ville pas assez connue et mauvaise pub la campagne",05/12/2019,Kiki
21632,21110,Thorey-en-Plaine,4,4,4,4,4,0,0,"Une ville où il fait bon vivre, à part qu'il fait froid",15/04/2017,Brigitte21
35334,35235,Thorigné-Fouillard,5,5,5,5,5,0,0,"Ville proche grande agglomération, très agréable à vivre, que ce soit en solo ou en famille, ville qui a gardé tout son charme de petit bourg, pas du tout dénaturé ",22/12/2020,Sophie
35334,35235,Thorigné-Fouillard,4,4,4,3,4,0,0,"Bonjour, petit village calme et agréable à proximité de rennes",03/02/2022,DJUICE
44204,44470,Thouaré-sur-Loire,5,5,3,5,3,1,0,Ville calme et paisible. ,17/09/2019,Man
44204,44470,Thouaré-sur-Loire,4,4,4,4,4,0,0,"Ville attractive qui se développe très rapidement depuis une dizaine d’années, proche de Nantes. Des commerces dans le centre-ville et des bus toutes les 10-15 minutes. Il est facile de rejoindre Nantes par le train en moins de 10 minutes. ",15/09/2021,Loli 
44204,44470,Thouaré-sur-Loire,4,5,5,4,4,0,0,"Ville dynamique où il fait bon vivre, très proche de Nantes. ",16/02/2021,Alban 
44204,44470,Thouaré-sur-Loire,4,4,4,4,4,1,0,"Ville agréable, transport en commun (train et bus), beaucoup d'association sportive et culturelle, à côté d'une grande ville.",05/01/2021,Audrey
44204,44470,Thouaré-sur-Loire,4,4,4,5,4,0,0,Ville très agréable. Facile de se promener via les différents chemins existants. Loire a proximité.,13/04/2020,K7
44204,44470,Thouaré-sur-Loire,4,4,4,5,5,0,0,"Ville sympathique, très proche de Nantes. Les commerces sont nombreux. Les transports également. ",25/11/2019,juju
44204,44470,Thouaré-sur-Loire,4,4,3,3,4,0,0,Tous commerce à proximité . Petite ville tranquille voisins très agréable . La ville de nantes est proche donc top,08/06/2019,Mimi16
44204,44470,Thouaré-sur-Loire,4,4,4,3,4,0,0,"Jolie ville, qui c'est très bien développée. Des animations pour les enfants sont régulièrement proposées (inauguration sapin, chasse aux oufs, cinéma en plein air,..). Il y a des commerces et des transports qui desservent très bien. Le seul point négatif à mon avis est le manque d'un parking dans la bourg.",02/05/2019,Yasminecabano
44204,44470,Thouaré-sur-Loire,4,4,4,3,3,0,0,Je m'y sens bien!,05/01/2017,Siffly
14098,14740,Thue et Mue,2,3,4,3,3,0,0,Cité dortoire de Caen donc calme.,24/11/2021,Alph
21637,21250,Tichey,5,5,3,5,5,0,0,"Petit village solidaire. Les gens sont sympas, souriants, les enfants sont copains et bien élevés. C'est un vrai plaisir d'y vivre et de côtoyer ses habitants",20/09/2021,Sabrina
49347,49125,Tiercé,4,4,2,3,4,0,0,C'est pas mal met peu mieux faire,25/06/2017,Joromax
49347,49125,Tiercé,4,3,3,4,3,0,0,Agréable,24/01/2017,Mouchounette
54525,54190,Tiercelet,4,4,0,4,2,0,1,"Situé aux axes des trois Frontières ma petite ville est un lieu de détente ou il fait bon vivre, la population y est très ouverte,  une magnifique ville pour y vivre pour fuir la ville tout en étant à quelques pas",15/05/2020,Niak
38507,38230,Tignieu-Jameyzieu,3,3,4,3,4,2,0,"En pleine développement,il manque les transports en communs pour rejoindre Lyon.il manque une aire de jeux pour enfants assez grande pour accueillir au moins 40 enfants qui serait susceptible de venir s amusé en même temps.",28/11/2019,Phil
38507,38230,Tignieu-Jameyzieu,4,4,4,4,4,0,0,"Ville agréable à vivre , attractive et dynamique. ",04/09/2021,Marianick 
38507,38230,Tignieu-Jameyzieu,3,3,4,3,4,2,0,"Beaucoup de commerces, mais on attend toujours le tram train qui devrait relier Lyon à Crémieux en passant par Tignieu Jameyzieu.",29/10/2019,Rmc
38507,38230,Tignieu-Jameyzieu,4,3,3,4,2,1,0,Bien situé vers Lyon . Agrble a vivreVille petite avec des aspects de campagne..Pas assez de transports en communs.,03/02/2019,Flopydu38230
38507,38230,Tignieu-Jameyzieu,4,3,3,3,4,0,0,Ma vIlle est petite mais plaisante avec un côté très campagne .ballade.mais tous les atouts d une ville ...commerce,13/05/2017,Florence38
21638,21120,Til-Châtel,0,0,0,0,0,1,0,"Til-Châtel village des HAUTAINS dans toute sa splendeur, se croient supérieurs aux gens. Gens originaires du village CLAN-MAFIA et les habitants extérieurs ou autres pas bien venus, on leur fait bien comprendre. Sécurité pas un chat dans les rues, village mort avec beaucoup des personnes âgées donc pas jovial. L'éducation NUL école pas du tout agréable équipe à l'image du reste supérieur aux autres digne des Parisiens dans le même jus. Ne conseille pas allez à LUX ou à Marcilly BIEN MIEUX ++++ Environnement, village sale, pas bien entretenu, à revoir également. Prix de l'immob. élevé pour le village, pas de commerces ni de commodités prendre la voiture pour IS SUR TILLE, le médical, scolaire SUP SUP et tout autre chose à faire à Dijon à 30 KM. Sport quand le stade est tondu avec 2 m d'herbe, une salle multi vétuste non ouverte, un stade neuf mais toujours bondé pas de place pour tout le monde. Bref, village à fuir qui joue sur son passé avec des agriculteurs et qui gardent leur grain, pas INTERESANT DU TOUT. Déménager, fuyer ne resté pas là. Faites quelques km et allez ailleurs. Is sur tille n'a rien non plus changé de secteur car si enfants toujours dans la voiture avec coût KM important. Bon courage loin de IS et de TIL CHATEL SURTOUT....",13/07/2021,JAUNELAM
40316,40360,Tilh,4,3,2,3,2,0,0,"Ville très Calme et tranquille ,le comité se démène une fois dans l'année pour proposer d'ex fêtes de qualité avec un programme varié",08/08/2019,Mika
51573,51430,Tinqueux,4,4,2,4,5,1,0,Il y a très peu d animations. Les soirées sont hyper monotones sans âme à la différence d autre ville. Reims est une très belle ville qui n est absolument pas exploité,04/06/2018,Julie51430
51573,51430,Tinqueux,3,3,3,3,2,0,0,Pas trop d animations et d activation pour les enfants. Bien desservit par les transports en communs,04/08/2021,Samsam
51573,51430,Tinqueux,3,4,3,3,3,0,0,Touristique accueillante moderne  vivante  entière de petites communes champenoises jolie cathedrale,23/01/2021,Flo
51573,51430,Tinqueux,4,3,3,3,2,0,0,"Ville calme , la campagne à la ville , il manque des commerces et le parc n'est pas assez aménagé plutôt triste....",10/11/2019,Lili
51573,51430,Tinqueux,5,0,3,4,3,0,0,"Petite commune, à quelques kilomètre d'une grande ville très attractive.",11/07/2017,Helen7
51573,51430,Tinqueux,4,3,4,3,5,0,0,"Il fait bon vivre dans ma ville, tout a coté et pour tout le monde",01/07/2017,Kelly51
51573,51430,Tinqueux,5,4,4,5,5,0,0,Il fait bon vivre à Tinqueux ,05/03/2017,Pipo
35337,35190,Tinténiac,5,3,2,3,0,3,0,Une ville proche de rien et loin de tout.,05/11/2021,Tinté Niaque !
35337,35190,Tinténiac,4,4,4,4,4,0,0,"Commune avec tous les besoins pour une famille (commerces, école, collège, équipements sportifs...)",09/02/2022,Pierre
35337,35190,Tinténiac,4,4,5,5,5,0,0,"Petite ville sympa, bien située entre Rennes et Tinténiac. Dynamique et avec un bon état d'esprit. De nombreuses activités et la possibilité de faire ses courses localement.",29/07/2021,Justin
35337,35190,Tinténiac,4,4,4,4,4,0,0,"Ma commune est très agréable à vivre, à se balader avec la famille. Les bords du canal sont idéaux pour les sportifs et les sportives. Les tinténiacois et tinténiacoises sont très chaleureux et chaleureuses. Nous avons tous les commerces essentiels  dans le bourg.",12/05/2021,Véronique 
35337,35190,Tinténiac,4,4,4,4,3,0,0,"Ma ville est facile d'accès et agréable à vivre.Je peux m'y déplacer à pieds,à vélo ou en voiture.Les parkings y sont gratuits.",01/07/2020,France3517
35337,35190,Tinténiac,4,4,4,5,4,1,0,"C'est une ville dynamique et agréable à vivre , les commerces sont en nombre suffisant (sauf peut être une boucherie), les infrastructures écolières sont en nombre pour le moment. Manque un peu de vie au marché le mercredi matin , on déplore de moins en moins de commerçants.",02/02/2017,Titiguiz
24553,24350,Tocane-Saint-Apre,3,4,3,4,3,0,0,"C'est une ville d'environ 2500 habitants, à la campagne. Il y a des commerces de proximité : boulanger, boucher, coiffeur, auto-ecole, intermarché... sans oublier les clubs sportifs et le camping (l'été). Parfois, il manque d'animation, comme beaucoup de ville de campagne !!!",27/05/2017,Allu59
54526,54510,Tomblaine,4,4,4,3,4,0,0,"Avec un maire socialiste très investi, les activités culturelles variées, les événements associatifs etc sont omniprésents au sein de la ville. Les points de détente comme les parc, le plan d'eau etc qui sont très bien entretenu et conçus avec une vision écologique permettent la réalisation de la plupart des activités proposé par la ville procurant davantage une sensation de bien être et d'épanouissement.",27/06/2020,Moka541
54526,54510,Tomblaine,4,4,4,3,2,0,0,"Ville en périphérie, commune culturelle pour tous les âges, de beaux espaces verts sans utilisation de pesticides, ni engrais !!! nous n'avons pas la fibre car je suis locataire en hlm !!!! je ne connais pas mes voisins car je vis seule",22/12/2020,Sylvie Louison
54526,54510,Tomblaine,4,3,3,3,2,0,0,"Petite ville dormante aux portes de nancy, le strict minimum y est proposé. Heureusement aux portes de Nancy où nous pouvons trouver le nécessaire.",29/05/2020,Anso7
54526,54510,Tomblaine,4,4,4,4,4,0,0,C'est une ville où il y fait bon vivre. Il y a tous les commerces qu'on a besoin et des animations.,20/05/2019,Godie
54526,54510,Tomblaine,2,2,3,3,4,0,0,Jolie mais il manque des loisirs et de la culture.,31/05/2017,Fililou54
17449,17430,Tonnay-Charente,3,4,3,2,2,0,0,ATTENTION ! futurs acheteurs quartier plaisance:,12/06/2021,mijac
17449,17430,Tonnay-Charente,2,3,4,4,4,0,0, Aspect positifs : commerces et services de proximité  bien présents.  Nombreuses équipements sportifs et associations ,28/02/2022,sandra
17449,17430,Tonnay-Charente,3,4,4,2,1,0,0,"Ville à l'abandon,  cela dit il y a une poste moderne...mais le reste est vraiment mal entretenu....trottoirs, route, le seul avantage le super u,  et la vue sur la charente ",06/10/2021,Mirio 
17449,17430,Tonnay-Charente,3,3,3,1,4,0,1,"Ville laisse à désirée, les rues sont salent, crottes de chiens qui traînent,beaucoup de masques qui traînent partout, on ne peut pas marcher sur les quais trop salent. Que fait la municipalité ?L'aire de camping-car les Capucins bien mais les poubelles sont vite remplient par les gens extérieurs. Nous payons l'emplacement .faites quelques choses SVP.",25/08/2021,Kiki 
17449,17430,Tonnay-Charente,4,3,2,2,3,0,0,Ville dortoir peut d'activiter et de vie proche de rochefort beaucoup plus fréquenter  en période estival tonnay charente  reste dans sont confort de ville dortoir et refuse d’évoluer ,18/07/2021,crisios31
17449,17430,Tonnay-Charente,3,4,4,4,5,0,0,Petite ville tranquille encore pourvue de commerces et activités  et propre. Les festivités sont très variées cela va du sportif enpassant par du cukinaire,01/06/2021,Kathy
17449,17430,Tonnay-Charente,4,3,4,3,3,1,2,Province plutôt agréable et sécurisante néanmoins le manque de transport en commun ou accessibilité par ce biais et insuffisant,29/04/2020,Mimine17
47310,47400,Tonneins,5,4,5,4,4,0,0,Sécurité : bientôt une nouvelle gendarmerie pour améliorer les problèmes de délinquance mais dans l'ensemble la sécurité y est.,01/02/2022,leylla 
